Entry Name,Entry Type,SID,Item Group Name,Attribute 1 Name,Attribute 1 Option,Attribute 2 Name,Attribute 2 Option,Attribute 3 Name,Attribute 3 Option,Quantity,Unit,Min Level,Price,Value,Notes,Tags,Primary Folder,Subfolder-level1,Subfolder-level2,Subfolder-level3,Subfolder-level4,Photo1,Photo2,Photo3,Photo4,Photo5,Photo6,Photo7,Photo8,Web Link,Web Link
2001 Saab 95 AKL Keyed,Item,S0FDOT5757,,,,,,,,1.0,units,,,0.0,"2001 Saab 95 - AKL. Key ignition. 
Keyway is S32YS. ID44 (PCT7935).
(T5 can also be used, however it may not be recognized 1 in every 10 starting attempts). Super chip no good. 
RH keys have a good ID44 in them.
TWICE module under driver seat. 
64 leg device. 
VVDI Prog + Tango (free software). 

(Add a key should be possible with Smart Pro).

Lishi notes: 
Easy to pick door & ignition. 
Reading is tricky - whatever spaces you read - place in spaces 1-8 by order. 
Door / trunk have 1-8. Complete online 9,10. (Can progression then too)
Even spaces only have odd depths. 
Odd spaces only have even depths. 
7 depths, depth #1 is an actual cut. 

Module removal:
Remove x4 T40 screws to free seat up. 
Unplug seat burgundy wire harness.
Free up bangee cord.
Slide seat back (won’t come off fully).
Pop off door bottom bar trim.
Pull carpet to reveal heater vent. 
Push in rivet & lift it out. 
Lift rivet up & set aside for re-install.

Remove 10mm plastic nut to free the heater vent. 

Remove 1-2 more 10mm plastic nuts to free TWICE module. Unplug it’s large wire harness by pulling on the harness handle. 
Module in hand. 

Remove two T10s and two T15s.

Identify MCU in center of board, could be either straight or in “diamond” angle placement. 

Remove conformal coating VERY gently by hot air + pull off method - surrounding components to be protected with heat resistant tape. 

When coating removed - Identify 1D69J mask. 

Desolder MCU. Chip Quik.

Choose one of 2 methods to read: 

Reading method 1 Orange 5
Use 05B/X QFP64 adapter 
Pin 1 is bottom left when writing is straight 
Flux the legs
(Corner legs are anchors, the legs in between are communication legs). 
Locate HC05B/HC705B adaptor.
Insert QFP64 adaptor to HC05B plug 
Insert HC05B adaptor to Orange 5
Orange 5 main screen
Click the 2 EEPROM icons 
4-MTRK
MC68HC05
MC68HC705X32
Read
If you get errors check soldering 
Click the C icon to verify (compare).
Save file 
Make copy to modify it, and keep the original BIN in your EEPROM folder. 

Reading method 2 VVDI Prog
Clean pads with flux & copper braid. Refer to image for VVDI Prog selection. 
MCU
Motorola-MC68HC(7)05
MC68HC05X32(1D69J)
Solder onto VVDI Prog 64 leg adapter. 
Read, verify, save. 
Make copy to modify it, and keep the original BIN in your EEPROM folder. 


Writing is tricky: 

Note: A working key should have a matching 7 bit key string to the following
7 bit location in the BIN file: 
Row 50
Column 00,01,02,03,04,05,06 (see images).

Didn’t check VVDI2 but Tango can read the new key string as follows: 
Tango main screen 
Region - Europe 
Saab 
9-3 (or 9-5)
1999 (68HC05)
Select the “F” icon (file open)
Load BIN file 
Insert an ID44 to Tango

Select the “black key” icon to the left of the green book icon. 

Select the “pink” icon (without the magnifying glass) left side of screen.

Under transponder data record the 7 bit key string. 

Now write this 7 bit string to the copy of the original BIN file. 
Row 50
Columns 00,01,02,03,04,05,06

Now write that modified BIN file back to the MCU which is still soldered onto the Orange 5. 

Remote - Autel Maxisys. Try IM100.",,Data base,Saab,,,,https://lnk.sortly.co/v2/downloads/photo/v2_MLzLrZ-96bTnjNvkY2j6K1lgq-bIA5srPhTaC6pSov6zRLVriVlX8Q==,https://lnk.sortly.co/v2/downloads/photo/v2_uQ-uQFXr6Tz_4lGKWsYzJNgPwITP5RRYRzZUp__K0AcqCUQCl38KHw==,https://lnk.sortly.co/v2/downloads/photo/v2_Pp2U9RVBgqvKmUYh5ryBpnPoyP99T_XS4Ho3rWAVXxofZOWV8_mM8w==,https://lnk.sortly.co/v2/downloads/photo/v2_muLamAvE7Tf-FdLjXoXGtFku8g7LfDxDWesz0J-PGs2QQSoeIwPt3Q==,https://lnk.sortly.co/v2/downloads/photo/v2_4wwR62iaxFn_J3OddFe_jHPvoajwmXWNz2SLxAmwZ7OF80IhIfhdtg==,https://lnk.sortly.co/v2/downloads/photo/v2_YXRutQQ6K35h3wCUVzrza6BsuL2blEYTdTVzZ0GfnvQaxE_Pr2AUog==,https://lnk.sortly.co/v2/downloads/photo/v2_ExIOWQPp7RC0jdcWp1Img3v4jJTSc5IXdlE7eT3Q-EOnVTpNkjRDxA==,https://lnk.sortly.co/v2/downloads/photo/v2_HNzEOOCRagezYXpfU7dbEQMqdscsyyqcxL0QuRaAAugxT4qauVl0tg==,,
2003 Saab 9-3 93 - AKL.,Item,S0FDOT4475,,,,,,,,1.0,units,,,0.0,"2003 Saab 9-3 93 - AKL.
Was FOBIK. Verify key & ignition. 
See 2005 for instructions.",,Data base,Saab,,,,,,,,,,,,,
2004 Saab 93 AKL Fobik,Item,S0FDOT6955,,,,,,,,1.0,units,,,0.0,"2004 Saab 9-3 - AKL. Fobik. 
Done with KTP
Confirm with Cust it was a Fobik. 
CIM behind steering wheel. 
8 leg out of circuit eeprom. 
Re-write dump. 
Keys from Idan. 
E-key was WT47T. 
Remote programs with chip.

Disconnect car’s battery.

Poke 2 holes and depress tabs as in pictures to pop airbag out, 
Tip: if pry open on the sides of the airbag you’ll get a better eye on the rod that we need to press. 

Remove yellow plug. 
Remove 2 black plugs.

Alight the steering wheel so the wheels are straight.

Lube the Allen bolt a bit with WD40.

Use Allen #8 with hand force to remove the Allen bolt. 

Shake and remove the steering wheel. 

Mark orientation of the round black plastic wheel.

3 more tiny T10 torx.

Pop off leather cover top and bottom of CIM to reveal the clips. 

Tip: pull the leather towards you and wrap it on top of the CIM to get a much better access to the clips in the next step. 

Undo 2 clips at 6 and 12 o’clock of CIM at the back side of it. See image. 

Remove one CIM plug to free it up. 

3 more T10 screws to reveal the PCB. See image. 

Locate 93LC66A.

Protect components near it. 
Hot air it out. This one had glue underneath. To ease the removal process use:
• Chemicals to dissolve glue
• Solder braid / gun to remove solder from legs before hot air. 

Use eeprom adapter without soldering - see image.

KTP
Prog 
EEPROM & Flash 
Microchip 
93LCXX
93LC66A (8 pin)
Read, EEPROM, begin
Continue 
Read successful
Check ‘save & edit’ box, ok
Save as, name the file, ok

Leave the chip as we will need to re-write a dump on it)

Back to KTP main screen
Immo data tool
Euro
Saab
9-3
2003 - 93C66
Begin 
Select your file, open

Select next available unused slot 

Insert Fobik to KTP
Prepare dealer key 
PCF 7936, ok
Ok to save dump given
Save here
Name your DUMP, ok, ok

Back to KTP main screen 
Prog 
EEPROM & Flash 
Microchip 
93LCXX
93LC66A (8 pin)
Write, EEPROM, begin, ok
Navigate to dump
Choose file, ok
Begin, Continue 

“Write completely verification successful”

Re-install everything. 
Airbag snaps back in.
Connect car battery back
Test key and remote they program together.

Usually takes twice to put key in ignition before it ‘clicks’ and syncs. 

If remote not working it’s probably battery CR2032, pry shell open easy, no need to remove the e-key. Prepare to have super glue if you want to close this shell back solid. 

(E key will come out by force only btw).",,Data base,Saab,,,,,,,,,,,,,
2005 SAAB 9-2X 92X AKL Keyed,Item,S0FDOT7538,,,,,,,,1.0,units,,,0.0,"2005 SAAB 9-2X 92X AKL Keyed 
Seems like it's a Subaru system.
DA34 metal key lishi nsn14, cuts on door positions 3-10 and look up cuts on lockcode as subaru series. (Subaru 30001-37850 1998-2013)",,Data base,Saab,,,,,,,,,,,,,
2005 Saab 9-3 - AKL Fobik,Item,S0FDOT7635,,,,,,,,1.0,units,,,0.0,"2005 Saab 9-3 - AKL Fobik
Confirm with cust it was a Fobik
CIM begins steering wheel. 
8 leg out of circuit eeprom. 
Re-write dump. 
Keys from Idan. 
E-key was WT47T. 
Remote programs with chip.

Disconnect car’s battery. 

Poke 2 holes and depress tabs as in pictures to pop airbag out. 

Remove yellow plug. 
Remove 2 black plugs.

Alight the steering wheel so the wheels are straight.

Lube the Allen bolt a bit with WD40.

Use Allen #8 with hand force to remove the Allen bolt. 

Shake and remove the steering wheel. 

3 more tiny T10 torx.

Undo 2 clips at 6 and 12 o’clock of CIM at the back side of it. See image. 

Remove one CIM plug to free it up. 

3 more T10 screws to reveal the PCB. See image. 

Locate 93LC66A.

Protect components near it. 
Hot air it out. 

Use eeprom adapter without soldering - see image.

Vvdiprog
Eeprom Flash
Microchip 
93C/LC/AA66A(8 PIN)
Read & save EEPROM (took me million tries till I got to this angle on this adapter. (Couldn’t read when soldered.)

Leave the chip as we will need to re-write a dump on it)

VVDI2
Transponder Programmer
IMMO DATA TOOL 
Euro-Saab-93-2003 93c66
Load Eeprom 
See how many keys...

(I recorded the PIN info just in case)

Insert Fobik to VVDI2
Select free slot
Make dealer key 
PCF 7936
Prepare Dealer key success ""OK""
Save dump given

VVDI Prog
Load (""Open"") and re-write dump

Worth reading it again and opening in Transponder programmer to see that a key was added. 

Re-install everything. 
Airbag snaps back in.
Test key and remote they program together",,Data base,Saab,,,,https://lnk.sortly.co/v2/downloads/photo/v2_9jg1NAYdCHVoYWvwz3W6duvHAcruVuqBDkaA2pkrMFuhCONzm1Cr0g==,https://lnk.sortly.co/v2/downloads/photo/v2_yfGfQZuwofv-328HHBxRMgKIu1xpqwdTS3IIKVhkh1JkTUK_UCcCFw==,https://lnk.sortly.co/v2/downloads/photo/v2_w9SqeQcnKoB_ronsMzP4IdOgMWc79-MtIaay2UwRIpydBEKPYJ8AHQ==,https://lnk.sortly.co/v2/downloads/photo/v2_QyXAgS8NwRq34Sn1IUgeA--1Nz_nMfv3xOHg37hLCdCYneLEBCScEA==,https://lnk.sortly.co/v2/downloads/photo/v2_L9KJuUvmr_RbPF0eKoqXZVbvjJEEZw3Au7-iFl9CFAUYra7lnyhecQ==,https://lnk.sortly.co/v2/downloads/photo/v2_urL98p2Q7tFh7q5gJs-A9TpE0_zJAGobp6IF7S-4VcN9e1ahmrn7tw==,https://lnk.sortly.co/v2/downloads/photo/v2__D1bM_Q5msiliWhF9LbhHbn70tfOPmHtILYUndMvtoZFWcIWnbwYnw==,https://lnk.sortly.co/v2/downloads/photo/v2_pNJVw2Gv0ZFRCzJj-3zG4YPh5AHDBSmbBUBsPoTs-Yv20A9dxN_TjQ==,,
2005 Saab 9-3 AKL. Fobik. (2 out of 2) (Images),Item,S0FDOT10058,,,,,,,,1.0,units,,,0.0,,,Data base,Saab,,,,https://lnk.sortly.co/v2/downloads/photo/v2_qlOcCB8KV3EHbkCb3927YqsLNKgPYxBOppkPa78WizVHCTIXQebiqQ==,https://lnk.sortly.co/v2/downloads/photo/v2_g2TaobgEejfltithYJAvVSwT9H_R7D5roeS9oGI-yUlAOB-hlN7q7A==,https://lnk.sortly.co/v2/downloads/photo/v2_KsNjcZartL62xxUAPPBc_39sDmnlO2dVOk8zvatsBfRPxnGtiiFQjg==,https://lnk.sortly.co/v2/downloads/photo/v2_-sZOXn4UWZbKIJy6ulF0DVANZycAg92GhUR4oIPWI_oO9UPPGEpQlA==,,,,,,
2005 Saab 93 AKL Fobik (1 out of 2) (Removal),Item,S0FDOT10059,,,,,,,,1.0,units,,,0.0,"2005 Saab 9-3 - AKL. Fobik. Confirm with Cust it was a Fobik. 
CIM behind steering wheel. 

Disconnect car’s battery. 

Poke 2 holes and depress tabs as in pictures to pop airbag out. 

Remove yellow plug. 
Remove 2 black plugs.

Alight the steering wheel so the wheels are straight.

Lube the Allen bolt a bit with WD40.

Use Allen #8 with hand force to remove the Allen bolt. 

Shake and remove the steering wheel. 

3 more tiny T10 torx.

Undo 2 clips at 6 and 12 o’clock of CIM at the back side of it. See image. 

Remove one CIM plug to free it up. 

3 more T10 screws to reveal the PCB. See image. 

Locate 93LC66A.

Protect components near it. 
Hot air it out. 


VVDIPROG
EEPOM FLASH 
MICROCHIP
93C/LC/AA66A(8PIN)

Read & save EEPROM (took me million tries till I got to this angle on this adapter. (Couldn’t read when soldered.)

Leave the chip as we will need to re-write a dump on it)

VVDI2
Transponder Programmer Immo data tool
Euro-Saab-93-2003 93c66
Load eeprom 
See how many keys...

(I recorded the PIN info just in case)

Insert Fobik to VVDI2
Select availavle slot 
Make dealer key 
PCF 7936 (PCF7946)
Save dump given

VVDI Prog
Load and re-write dump

Worth reading it again and opening in Transponder programmer to see that a key was added. 

Re-install everything. 
Airbag snaps back in.
Test key and remote they program together.",,Data base,Saab,,,,https://lnk.sortly.co/v2/downloads/photo/v2_yJBVhbbalh59IetfRd2aJs4DxdBlVIjPVi--wQACd5smyVcPInAAzQ==,https://lnk.sortly.co/v2/downloads/photo/v2_mfiTI4drOwKDa5wZVTNcwkBO8OnnMbUfB5I1pdTUZVBLQeFAh5LcvQ==,https://lnk.sortly.co/v2/downloads/photo/v2_4UMHpXl4xgSafB0kFHZmXaBMMnBONtEYAETID-DzsHH1HDU8IojyXQ==,https://lnk.sortly.co/v2/downloads/photo/v2_DtNA70OUdFlP18w8FeUB73aDYV0Fiy6Ct7AIWvp5aD571Spv7LN8Ag==,https://lnk.sortly.co/v2/downloads/photo/v2_TlUBKpHp-2EFIEPTseMSsjz9dbuCjq6CW4xgwG2OTvgmYrIBtUlnUg==,https://lnk.sortly.co/v2/downloads/photo/v2_1awEkEu3jt5GIIF0p9KrYIImJhTgAgYskZn5tkJ0ipMMnZCemxQqiA==,https://lnk.sortly.co/v2/downloads/photo/v2_CmRlaUJPfQuExN83WwOlHZwRBZqbspm10-3TQHbOWJY0H3wLJ6g5zQ==,https://lnk.sortly.co/v2/downloads/photo/v2_XanGhC3I7U7OewK21cJzkVdGA8lhZaAv0eIqsRDH64gk1i-p6_Ve4A==,,
2006 Sabb 97X 9-7x  AKL KEYED,Item,S0FDOT10035,,,,,,,,1.0,units,,,0.0,"2006 Sabb 97X 9-7x AKL KEYED
Programmed x2 keys with IM100
B106 test key, B111 should be lishi
B107 / PT04 chip key
Decoded metal key cx had, did not find a match on lockcode but cuts worked.
Ignition is in the center between the seats.",,Data base,Saab,,,,https://lnk.sortly.co/v2/downloads/photo/v2_tDWgssKuE4efsmSDq_5XV5ak-KTIbynwcmZZPYbG_HYAlDCevmUMiQ==,,,,,,,,,
2007 Saab 93 AKL,Item,S0FDOT5386,,,,,,,,1.0,units,,,0.0,"2007 Saab 9-3 93 - AKL 
Same like 2005. Was able to get great view on airbag tabs by folding flexible steering wheel covers. 
(Still need to poke but you’ll see what you’re doing) 
Was 433Mhz I think like always",,Data base,Saab,,,,,,,,,,,,,
2009 Saab 9-7X 97X AKL Keyed,Item,S0FDOT9624,,,,,,,,1.0,units,,,0.0,"2009 Saab 9-7X 97X AKL Keyed
B106 test PT04 / B107 chip key (PK3)
In this case cx had code from dealership 
(Most likely lishi b111 will work) 
Cuts: 2122422443

Program with Im100 
Add a key 
Will show 2006-2008 model
12min wait 
Done",,Data base,Saab,,,,,,,,,,,,,
2011 Saab 9-3 - same like 2005 models.,Item,S0FDOT4434,,,,,,,,1.0,units,,,0.0,"2011 Saab 9-3 - same like 2005 models. 
Fobik.
Read 8 leg out if circuit in SOP16 adapter. 
Re-write dump. 

See images for small differences.",,Data base,Saab,,,,https://lnk.sortly.co/v2/downloads/photo/v2_YnMAPw8WveEg_JRw1h8tw1cw9OhuxzODfy0PUvuFBsq1aUIhl5YOLw==,https://lnk.sortly.co/v2/downloads/photo/v2__HbAf0knm17rLxXTizGOd_HNSO7R4mJQZ1P1MBpyeHEQSKN-L6VKtA==,https://lnk.sortly.co/v2/downloads/photo/v2_d7o4OnLwodAe9cIDgO6AMrYo-iPq3Qp6LZ-5VGuiRrVZNY4N8LkYbA==,https://lnk.sortly.co/v2/downloads/photo/v2_30JoEYA_wrUlmyfzdA6KXsF9RbmkbmrR_4NomNXORakL96W5CfSNrg==,https://lnk.sortly.co/v2/downloads/photo/v2_dRvW7-3voa-5bshjhWVc5bPm3TXVsd7el-QIaS4QRoCQQNRDZ6NS4Q==,https://lnk.sortly.co/v2/downloads/photo/v2_LANWnbItkkUXwvBUQ2sNXVkQ79LYy_5jS1JPmJf3hVoOZtHvnZqYQg==,https://lnk.sortly.co/v2/downloads/photo/v2_UFO_nHSShi06kMeuOk9iuCSx6EhfDs2Fy6UaAPkd63xQeF-lssfRaA==,,,
2011 Saab 95 AKL PTS,Item,S0FDOT5438,,,,,,,,1.0,units,,,0.0,"2011 Saab 9-5 95 - 
AKL. 
PTS. 
Standard fob & programming like Cadillac SRX",,Data base,Saab,,,,,,,,,,,,,
Subaru,Folder,S0FDOR0693,,,,,,,,,,,,,"",,Data base,,,,,https://lnk.sortly.co/v2/downloads/photo/v2_dpM658ziNwLCMQaww64hkZlw0FvIhO4IWFfBaXkyA1pMdYhW-6MmLA==,,,,,,,,,
19-21 Subaru Impreza AKL Keyed B110 H IM100 + APB112,Item,S0FDOT7614,,,,,,,,1.0,units,,,0.0,"2019 2020 2021 Subaru Impreza AKL Keyed
IM100 + WiFi + APB112
B110 H Chip + test, lishi TOY43R

Code by vin (inverted cuts, 1=4 2=3) or lishi 
With lishi, once u have a door key, use manual progression based on the depth of the 3rd cut.

Have a metal test key + H chip key ready, emulator apb112 ready. 

Ign on with metal key, emulator still not plugged in**

Subaru 
Manual selection 
America 
""Select model""
2012-2021
Blade key
Car info shows, yes 
Control unit 
Immobilizer (CAN)
Immobilizer remote control learning 
All keys lost 
OEM H chip 
Yes
EEPROM been saved? No 

If you get 10008 error - replace WiFi network. 

Name & Save EEPROM (top right corner)
Ok
Pls connect analog key..
Connect APB112 to IM100
Ok

Let it update the hardware if needs (10 seconds)

IM100 will write the key info to the APB112 emulator that will emulate a chip.

When asked try to start the car with the emulator held by a test key. 
Car started, so pressed yes.
Back to G/H screen > ESC

Check number of keys in memory. If 4, you will have to do ""erase keys"" first. If 2 or 3 you can procced to do ADD a key using emulator as working key.",,Data base,Subaru,,,,https://lnk.sortly.co/v2/downloads/photo/v2_yvc7WN58op4kQlM_ARF8zi7TOcwP3xRWcruM-7myiniMVxrHsmWGKg==,,,,,,,,,
1990 Subaru Legacy AKL,Item,S0FDOT3393,,,,,,,,1.0,units,,,0.0,"SKDI DA31 metal key, NSN11 lishi",,Data base,Subaru,,,,,,,,,,,,,
1993 Subaru Legacy AKL AFTERMARKET IGNITION,Item,S0FDOT3211,,,,,,,,1.0,units,,,0.0,"1993 Subaru Legacy AKL AFTERMARKET IGNITION 
Lishi nsn11 worked in the ignition, metal key DA31",,Data base,Subaru,,,,,,,,,,,,,
1995 Subaru Legacy - trunk had 2-8 (not like AutoSmart says 1-8).,Item,S0FDOT4177,,,,,,,,1.0,units,,,0.0,"1995 Subaru Legacy - trunk had 2-8 (not like AutoSmart says 1-8). 
Had to grind off a small piece of cylinder to reveal more tumblers. 

Use lockcodes2 to complete missing cut.",,Data base,Subaru,,,,,,,,,,,,,
1998 Subaru Forester AKL,Item,S0FDOT9172,,,,,,,,1.0,units,,,0.0,"1998 Subaru Forester AKL
NSN14 lishi DA34 metal key
Code series 30001-37850",,Data base,Subaru,,,,,,,,,,,,,
1998 Subaru Impreza AKL,Item,S0FDOT9029,,,,,,,,1.0,units,,,0.0,"1998 Subaru Impreza - AKL
NSN14 Lishi. DA34. No chip. 
(Manual gear) 
All locks are sticky. 
Passenger door lock worked best for Lishi. 

Completion online weren’t helpful 

Cut what you think, it worked.
(WD40+vise grip)

If key won’t come out of ignition ensure gear in neutral and PUSH in while turning.",,Data base,Subaru,,,,,,,,,,,,,
2000 Subaru Legacy Keyless Remote Made,Item,S0FDOT7187,,,,,,,,1.0,units,,,0.0,"2000 Subaru Legacy Keyless Remote Made
Cx had key + keyless remote and remote function stopped working so alarm was going off. 
Programmed TILC203 ON BOARD",,Data base,Subaru,,,,,,,,,,,,,
2001 Subaru Forester - Door lock replacement + remote programing,Item,S0FDOT10513,,,,,,,,1.0,units,,,0.0,"2001 Subaru Forester - Door lock replacement + remote programing 
For the door lock - we used K7913, however it turned out to be a Ford lock
Tech had to file the break tail to make it fit 

Remote programing - we used i5529, programing on board: 
- All doors closed, open and close the driver's door one time.
- With brake pedal depressed do on/off 10 times rapidly, you should hear the horn beep one time
- Open and close the driver’s door one time
- Push any button on the remote, you should hear the horn beep two times
(For additional remote, open and close the driver side door once and press a button on the next remote - up until 4 remotes) 
- Done, you should hear the horn beep three times",,Data base,Subaru,,,,https://lnk.sortly.co/v2/downloads/photo/v2_MatH9z-zf2mWMSZccP6ppQBeoSi_CURmerSwFB1VrHN93EZwPBYxCA==,https://lnk.sortly.co/v2/downloads/photo/v2_EJ4hRh90gX0HUY-hYrPNpzndkmU48FtKEkwofQPrTKmCl7GL5VjrIw==,https://lnk.sortly.co/v2/downloads/photo/v2_mmIMRsyPmjq92c189K0nzOtM0WYUubNHLwJD88FWQLmp2GWhMevjTA==,,,,,,,
2002 Subaru Outback,Item,S0FDOT3797,,,,,,,,1.0,units,,,0.0,"2002 Subaru Outback - If alarm trip and metal key won’t start (has no chip) disconnecting the alarm fuse will disable the alarm and will allow the car to start. 
(Ordering & programming a remote will also disable the alarm)",,Data base,Subaru,,,,,,,,,,,,,
2003 Subaru Forester - AKL Keyed,Item,S0FDOT7723,,,,,,,,1.0,units,,,0.0,"2003 Subaru Forester - AKL Keyed
DA34 metal, NSN14 lishi
Programmed A15348 4B keyless entry remote on board",,Data base,Subaru,,,,,,,,,,,,,
2004 Subaru Legacy DA34,Item,S0FDOT5894,,,,,,,,1.0,units,,,0.0,"2004 Subaru Legacy
Metal key DA34
Lishi NSN14 

Remote programming on board 
remote from Amazon https://www.amazon.com/gp/product/B06Y2F3WBS/ref=ppx_yo_dt_b_asin_title_o00_s00?ie=UTF8&psc=1
Programming on board https://www.youtube.com/watch?v=gIZWESJZ1hw&t=76s",,Data base,Subaru,,,,,,,,,,,,,
2005 Subaru Baja AKL,Item,S0FDOT9229,,,,,,,,1.0,units,,,0.0,"2005 Subaru Baja - AKL
NSN14 lishi, DA34 metal
Cuts on door 3-10 / Ignition 1-10",,Data base,Subaru,,,,,,,,,,,,,
2005 Subaru Forester- IGN Repair/Replace Note,Item,S0FDOT3365,,,,,,,,1.0,units,,,0.0,"Ignition repair or replacement can't be done by just fixing or repairing only the cylinder like we do on most cars. Must replace the entire ""ignition switch steering lock assembly"" (runs from $85-200 online/autozone) 
Picture →

Doable but involves an experienced tech and Matt/Santi intervention.",,Data base,Subaru,,,,https://lnk.sortly.co/v2/downloads/photo/v2_17VeYVnALUe1zqIQuF4fCbiZZkdP8fY9ehiOh3tl9YCmadM1viLs0Q==,,,,,,,,,
2005 Subaru Impreza AKL Keyed SKDI,Item,S0FDOT7097,,,,,,,,1.0,units,,,0.0,"2005 Subaru Impreza AKL Keyed SKDI
DA34 Metal Key
Sub4 Chip key - TRANSPONDER OPTIONAL
NSN14 Lishi 
Code series 1998-2013 (X251) 30001-37850",,Data base,Subaru,,,,,,,,,,,,,
2005 Subaru Outback AKL Transponder optional model,Item,S0FDOT8797,,,,,,,,1.0,units,,,0.0,"2005 Subaru Outback - AKL
Transponder optional model
NSN14 lishi, DA34 test, SUB4 chip 

Regular Outback - DA34 metal key, no transponder
2.5 XT (Engine size) - DA34 metal, SUB4 chip key
3.0 (Engine size) - May also be chipped",,Data base,Subaru,,,,,,,,,,,,,
2005 Subaru Outback Keyless Remote,Item,S0FDOT9004,,,,,,,,1.0,units,,,0.0,"2005 Subaru Outback Keyless Remote
Tilc203 added with on board programming
im100 should also work 

4 remotes max in memory

Programming on board instructions:
First of all we need the 8 digit ID code that is either on the fob's bag, or somewhere inside the board's circuit (Need to open the fob)
Once we have ID Code in an easy to reference place...

1. All doors closed
Within 45 seconds:
2. Open, close driver's door twice
3. Ignition key ON-OFF 10 times - A tone/buzzer will indicate programming mode started.
4. FAST On the remote press lock as many times as the leftmost/first number on the ID code we got before. Then hold the unlock button.
Repeat 7 more times for the other 7 numbers
5. FAST Repeat last step. All 8 numbers, a second time.

To exit programming mode remove key from ign

per this site https://www.keylessentryremotefob.com/blog/2013/05/2005-subaru-outback-key-fob-remote.html",,Data base,Subaru,,,,,,,,,,,,,
2006 Subaru Forester Keyless Remote,Item,S0FDOT10101,,,,,,,,1.0,units,,,0.0,"2006 Subaru Forester Keyless Remote
Vin started with the letter ""J""
NHVWB1U711 Japan Production 
The part has to include a programming password.
Done with IM100 > Subaru > System selection > Remote > Auto identify > follow steps.",,Data base,Subaru,,,,https://lnk.sortly.co/v2/downloads/photo/v2_4yHcTkfxv_R8DGEebm2735QCcHmesJS6lLOxbYyJrGozzNqgvarTOw==,,,,,,,,,
2006 Subaru Forester- IGN Repair/Replace Note,Item,S0FDOT3367,,,,,,,,1.0,units,,,0.0,"Ignition repair or replacement can't be done by just fixing or repairing only the cylinder like we do on most cars. Must replace the entire ""ignition switch steering lock assembly"" (runs from $85-200 online/autozone) 
Picture →

Doable but involves an experienced tech and Matt/Santi intervention.",,Data base,Subaru,,,,https://lnk.sortly.co/v2/downloads/photo/v2_s0DWjYaNM1czmOSRH-zSZDWqVlCWSzI51ykPsKzRtRPhQb6C1L9Xew==,,,,,,,,,
2006 Subaru Legacy AKL. keyed,Item,S0FDOT10306,,,,,,,,1.0,units,,,0.0,"2006 Subaru Legacy AKL. keyed
Tranpoinder optional 
NSN14 DA34 SUB4",,Data base,Subaru,,,,,,,,,,,,,
2006 Subaru Tribeca Add a Key via clone,Item,S0FDOT6422,,,,,,,,1.0,units,,,0.0,"2006 Subaru Tribeca - Add a key done via clone. Universal remote with xhorse.
FCC: NHVWB1U711",,Data base,Subaru,,,,,,,,,,,,,
"2007 Subaru Forester - AKL, Keyed, Keyless remote note",Item,S0FDOT3505,,,,,,,,1.0,units,,,0.0,"NSN14 lishi Da34 metal key (No transponder)

Keyless remote 2b: We used tilc202 aftermarket from TI
Programmed with IM100 with no issues.",,Data base,Subaru,,,,,,,,,,,,,
2007 Subaru Forester AKL Keyed + Keyless Remote,Item,S0FDOT7737,,,,,,,,1.0,units,,,0.0,"2007 Subaru Forester AKL Keyed + Keyless Remote
NSN14 lishi DA34 metal key (No transponder)
Remote programmed with Im100 (TILC202)",,Data base,Subaru,,,,,,,,,,,,,
2007 Subaru Forester- IGN Repair/Replace Note,Item,S0FDOT3368,,,,,,,,1.0,units,,,0.0,"Ignition repair or replacement can't be done by just fixing or repairing only the cylinder like we do on most cars. Must replace the entire ""ignition switch steering lock assembly"" (runs from $85-200 online/autozone) 
Picture →

Doable but involves an experienced tech and Matt/Santi intervention.",,Data base,Subaru,,,,https://lnk.sortly.co/v2/downloads/photo/v2_gQAm-yT5zcBQkS_ft_D4KIIydQwq5PCDA8w8-0CMGLw1NIWgVuSx-g==,,,,,,,,,
